Episode no = 1660; won: False; Q(s,a) = 66.88036667078025; reward = -470.0; and epsilon = 0.7786666666666666, win percentage = 0.0, 2022-05-01 19:46:13
Episode no = 1670; won: False; Q(s,a) = 92.52699046250045; reward = -472.0; and epsilon = 0.7773333333333333, win percentage = 0.0, 2022-05-01 19:46:16
Episode no = 1680; won: False; Q(s,a) = 104.85816002306437; reward = -301.0; and epsilon = 0.776, win percentage = 0.0, 2022-05-01 19:46:22
Episode no = 1690; won: False; Q(s,a) = 102.2505892983013; reward = -444.0; and epsilon = 0.7746666666666666, win percentage = 0.0, 2022-05-01 19:46:25
Episode no = 1700; won: False; Q(s,a) = 91.92599128328848; reward = -315.0; and epsilon = 0.7733333333333333, win percentage = 0.0, 2022-05-01 19:46:32
Episode no = 1710; won: False; Q(s,a) = 91.57928584708462; reward = -437.0; and epsilon = 0.772, win percentage = 0.0, 2022-05-01 19:46:37
Episode no = 1720; won: False; Q(s,a) = 92.73187420049155; reward = -435.0; and epsilon = 0.7706666666666666, win percentage = 0.0, 2022-05-01 19:46:40
Episode no = 1730; won: False; Q(s,a) = 101.30950461525077; reward = -412.0; and epsilon = 0.7693333333333333, win percentage = 0.0, 2022-05-01 19:46:44
Episode no = 1740; won: False; Q(s,a) = 95.1007157291851; reward = -467.0; and epsilon = 0.768, win percentage = 0.0, 2022-05-01 19:46:47
Episode no = 1750; won: False; Q(s,a) = 102.1904420426533; reward = -434.0; and epsilon = 0.7666666666666666, win percentage = 0.0, 2022-05-01 19:46:51
Episode no = 1760; won: False; Q(s,a) = 80.28464626626008; reward = -443.0; and epsilon = 0.7653333333333333, win percentage = 0.0, 2022-05-01 19:46:54
Episode no = 1770; won: False; Q(s,a) = 97.7254866270495; reward = -479.0; and epsilon = 0.764, win percentage = 0.0, 2022-05-01 19:47:00
Episode no = 1780; won: False; Q(s,a) = 100.23995484399808; reward = -440.0; and epsilon = 0.7626666666666666, win percentage = 0.0, 2022-05-01 19:47:03
Episode no = 1790; won: False; Q(s,a) = 99.922366347382; reward = -320.0; and epsilon = 0.7613333333333333, win percentage = 0.0, 2022-05-01 19:47:07
Episode no = 1800; won: False; Q(s,a) = 101.91327017263184; reward = -443.0; and epsilon = 0.76, win percentage = 0.0, 2022-05-01 19:47:14
Episode no = 1810; won: False; Q(s,a) = 102.2773915893344; reward = -455.0; and epsilon = 0.7586666666666666, win percentage = 0.0, 2022-05-01 19:47:20
Episode no = 1820; won: False; Q(s,a) = 97.0815116809673; reward = -478.0; and epsilon = 0.7573333333333333, win percentage = 0.0, 2022-05-01 19:47:26
Episode no = 1830; won: False; Q(s,a) = 102.2501722518578; reward = -335.0; and epsilon = 0.756, win percentage = 0.0, 2022-05-01 19:47:30
Episode no = 1840; won: False; Q(s,a) = 117.92663634824214; reward = -377.0; and epsilon = 0.7546666666666667, win percentage = 0.0, 2022-05-01 19:47:33
Episode no = 1850; won: False; Q(s,a) = 110.55445321986309; reward = -390.0; and epsilon = 0.7533333333333333, win percentage = 0.0, 2022-05-01 19:47:37
Episode no = 1860; won: False; Q(s,a) = 98.42811506651353; reward = -494.0; and epsilon = 0.752, win percentage = 0.0, 2022-05-01 19:47:41
Episode no = 1870; won: False; Q(s,a) = 106.97026237262122; reward = -217.0; and epsilon = 0.7506666666666667, win percentage = 0.0, 2022-05-01 19:47:46
Episode no = 1880; won: False; Q(s,a) = 111.44213801702277; reward = -410.0; and epsilon = 0.7493333333333334, win percentage = 0.0, 2022-05-01 19:47:51
Episode no = 1890; won: False; Q(s,a) = 105.50106917395922; reward = -366.0; and epsilon = 0.748, win percentage = 0.0, 2022-05-01 19:47:55
Episode no = 1900; won: False; Q(s,a) = 100.6554181640119; reward = -475.0; and epsilon = 0.7466666666666666, win percentage = 0.0, 2022-05-01 19:48:01
Episode no = 1910; won: False; Q(s,a) = 105.1879554097472; reward = -448.0; and epsilon = 0.7453333333333334, win percentage = 0.0, 2022-05-01 19:48:07
Episode no = 1920; won: False; Q(s,a) = 105.68880639714179; reward = -430.0; and epsilon = 0.744, win percentage = 0.0, 2022-05-01 19:48:09
Episode no = 1930; won: False; Q(s,a) = 115.76451322345785; reward = -385.0; and epsilon = 0.7426666666666666, win percentage = 0.0, 2022-05-01 19:48:14
Episode no = 1940; won: False; Q(s,a) = 108.4654363642356; reward = -436.0; and epsilon = 0.7413333333333334, win percentage = 0.0, 2022-05-01 19:48:19
Episode no = 1950; won: False; Q(s,a) = 108.85940475265231; reward = -428.0; and epsilon = 0.74, win percentage = 0.0, 2022-05-01 19:48:23
Episode no = 1960; won: False; Q(s,a) = 117.33339867018304; reward = -486.0; and epsilon = 0.7386666666666667, win percentage = 0.0, 2022-05-01 19:48:26
Episode no = 1970; won: False; Q(s,a) = 118.39796430262037; reward = -426.0; and epsilon = 0.7373333333333334, win percentage = 0.0, 2022-05-01 19:48:30
Episode no = 1980; won: False; Q(s,a) = 121.94376921958478; reward = -472.0; and epsilon = 0.736, win percentage = 0.0, 2022-05-01 19:48:33
Episode no = 1990; won: False; Q(s,a) = 119.49990794009021; reward = -445.0; and epsilon = 0.7346666666666667, win percentage = 0.0, 2022-05-01 19:48:39
Episode no = 2000; won: False; Q(s,a) = 103.46913542609502; reward = -439.0; and epsilon = 0.7333333333333334, win percentage = 0.0, 2022-05-01 19:48:44
Episode no = 2010; won: False; Q(s,a) = 116.49648687386932; reward = -435.0; and epsilon = 0.732, win percentage = 0.0, 2022-05-01 19:48:48
Episode no = 2020; won: False; Q(s,a) = 110.96399970867763; reward = -417.0; and epsilon = 0.7306666666666667, win percentage = 0.0, 2022-05-01 19:48:52
Episode no = 2030; won: False; Q(s,a) = 116.9116079453526; reward = -312.0; and epsilon = 0.7293333333333334, win percentage = 0.0, 2022-05-01 19:48:56
Episode no = 2040; won: False; Q(s,a) = 117.26796688777218; reward = -441.0; and epsilon = 0.728, win percentage = 0.0, 2022-05-01 19:49:02
Episode no = 2050; won: False; Q(s,a) = 163.67131610898898; reward = -448.0; and epsilon = 0.7266666666666667, win percentage = 0.0, 2022-05-01 19:49:12
Episode no = 2060; won: False; Q(s,a) = 118.3003651254908; reward = -343.0; and epsilon = 0.7253333333333334, win percentage = 0.0, 2022-05-01 19:49:17
Episode no = 2070; won: False; Q(s,a) = 113.91293038468126; reward = -429.0; and epsilon = 0.724, win percentage = 0.0, 2022-05-01 19:49:23
Episode no = 2080; won: False; Q(s,a) = 117.1415572098729; reward = -415.0; and epsilon = 0.7226666666666667, win percentage = 0.0, 2022-05-01 19:49:27
Episode no = 2090; won: False; Q(s,a) = 113.85549124176477; reward = -305.0; and epsilon = 0.7213333333333334, win percentage = 0.0, 2022-05-01 19:49:30
Episode no = 2100; won: False; Q(s,a) = 121.35165148877577; reward = -228.0; and epsilon = 0.72, win percentage = 0.0, 2022-05-01 19:49:35
Episode no = 2110; won: False; Q(s,a) = 120.08017648891786; reward = -376.0; and epsilon = 0.7186666666666667, win percentage = 0.0, 2022-05-01 19:49:39
Episode no = 2120; won: False; Q(s,a) = 115.48160292657522; reward = -466.0; and epsilon = 0.7173333333333334, win percentage = 0.0, 2022-05-01 19:49:44
Episode no = 2130; won: False; Q(s,a) = 115.33454779778177; reward = -314.0; and epsilon = 0.716, win percentage = 0.0, 2022-05-01 19:49:49
Episode no = 2140; won: False; Q(s,a) = 118.91637747654038; reward = -365.0; and epsilon = 0.7146666666666667, win percentage = 0.0, 2022-05-01 19:49:55
Episode no = 2150; won: False; Q(s,a) = 117.32675170672108; reward = -451.0; and epsilon = 0.7133333333333334, win percentage = 0.0, 2022-05-01 19:49:58
Episode no = 2160; won: False; Q(s,a) = 114.51903594619067; reward = -420.0; and epsilon = 0.712, win percentage = 0.0, 2022-05-01 19:50:04
Episode no = 2170; won: False; Q(s,a) = 116.24479537850279; reward = -286.0; and epsilon = 0.7106666666666667, win percentage = 0.0, 2022-05-01 19:50:11
Episode no = 2180; won: False; Q(s,a) = 118.09991827066384; reward = -403.0; and epsilon = 0.7093333333333334, win percentage = 0.0, 2022-05-01 19:50:17
Episode no = 2190; won: False; Q(s,a) = 116.89732220273022; reward = -398.0; and epsilon = 0.708, win percentage = 0.0, 2022-05-01 19:50:21
Episode no = 2200; won: False; Q(s,a) = 113.06192230473255; reward = -430.0; and epsilon = 0.7066666666666667, win percentage = 0.0, 2022-05-01 19:50:25
Episode no = 2210; won: False; Q(s,a) = 123.17484516446576; reward = -479.0; and epsilon = 0.7053333333333334, win percentage = 0.0, 2022-05-01 19:50:28
Episode no = 2220; won: False; Q(s,a) = 121.15140692031414; reward = -445.0; and epsilon = 0.704, win percentage = 0.0, 2022-05-01 19:50:31
Episode no = 2230; won: False; Q(s,a) = 124.17906664339985; reward = -409.0; and epsilon = 0.7026666666666667, win percentage = 0.0, 2022-05-01 19:50:35
Episode no = 2240; won: False; Q(s,a) = 123.52217435655824; reward = -320.0; and epsilon = 0.7013333333333334, win percentage = 0.0, 2022-05-01 19:50:40
Episode no = 2250; won: False; Q(s,a) = 120.54627646481954; reward = -428.0; and epsilon = 0.7, win percentage = 0.0, 2022-05-01 19:50:43
Episode no = 2260; won: False; Q(s,a) = 117.86524203582125; reward = -377.0; and epsilon = 0.6986666666666667, win percentage = 0.0, 2022-05-01 19:50:51
Episode no = 2270; won: False; Q(s,a) = 119.45375880694894; reward = -414.0; and epsilon = 0.6973333333333334, win percentage = 0.0, 2022-05-01 19:50:55
Episode no = 2280; won: False; Q(s,a) = 120.01958957814496; reward = -347.0; and epsilon = 0.696, win percentage = 0.0, 2022-05-01 19:51:01
Episode no = 2290; won: False; Q(s,a) = 118.276231287251; reward = -466.0; and epsilon = 0.6946666666666667, win percentage = 0.0, 2022-05-01 19:51:07
Episode no = 2300; won: False; Q(s,a) = 117.95303823311; reward = -455.0; and epsilon = 0.6933333333333334, win percentage = 0.0, 2022-05-01 19:51:14
Episode no = 2310; won: False; Q(s,a) = 129.59122086126663; reward = -367.0; and epsilon = 0.692, win percentage = 0.0, 2022-05-01 19:51:17
Episode no = 2320; won: False; Q(s,a) = 121.08771764587776; reward = -433.0; and epsilon = 0.6906666666666667, win percentage = 0.0, 2022-05-01 19:51:22
Episode no = 2330; won: False; Q(s,a) = 126.12824548143428; reward = -348.0; and epsilon = 0.6893333333333334, win percentage = 0.0, 2022-05-01 19:51:27
Episode no = 2340; won: False; Q(s,a) = 107.87076798657151; reward = -447.0; and epsilon = 0.688, win percentage = 0.0, 2022-05-01 19:51:34
Episode no = 2350; won: False; Q(s,a) = 123.59052961832808; reward = -424.0; and epsilon = 0.6866666666666666, win percentage = 0.0, 2022-05-01 19:51:40
Episode no = 2360; won: False; Q(s,a) = 123.86744626767218; reward = -438.0; and epsilon = 0.6853333333333333, win percentage = 0.0, 2022-05-01 19:51:45
Episode no = 2370; won: False; Q(s,a) = 130.71352860033053; reward = -234.0; and epsilon = 0.6839999999999999, win percentage = 0.0, 2022-05-01 19:51:51
Episode no = 2380; won: False; Q(s,a) = 139.5616316317605; reward = -384.0; and epsilon = 0.6826666666666666, win percentage = 0.0, 2022-05-01 19:51:55
Episode no = 2390; won: False; Q(s,a) = 121.81161252715138; reward = -395.0; and epsilon = 0.6813333333333333, win percentage = 0.0, 2022-05-01 19:52:01
Episode no = 2400; won: False; Q(s,a) = 137.06731834481226; reward = -223.0; and epsilon = 0.6799999999999999, win percentage = 0.0, 2022-05-01 19:52:06
Episode no = 2410; won: False; Q(s,a) = 125.20953390989357; reward = -445.0; and epsilon = 0.6786666666666666, win percentage = 0.0, 2022-05-01 19:52:09
Episode no = 2420; won: False; Q(s,a) = 124.6433265638106; reward = -398.0; and epsilon = 0.6773333333333333, win percentage = 0.0, 2022-05-01 19:52:13
Episode no = 2430; won: False; Q(s,a) = 155.32633636711947; reward = -270.0; and epsilon = 0.6759999999999999, win percentage = 0.0, 2022-05-01 19:52:19
Episode no = 2440; won: False; Q(s,a) = 126.61055544616549; reward = -481.0; and epsilon = 0.6746666666666667, win percentage = 0.0, 2022-05-01 19:52:22
Episode no = 2450; won: False; Q(s,a) = 123.96613283318287; reward = -441.0; and epsilon = 0.6733333333333333, win percentage = 0.0, 2022-05-01 19:52:27
Episode no = 2460; won: False; Q(s,a) = 127.62164772598769; reward = -362.0; and epsilon = 0.6719999999999999, win percentage = 0.0, 2022-05-01 19:52:31
Episode no = 2470; won: False; Q(s,a) = 139.2161494171144; reward = -274.0; and epsilon = 0.6706666666666667, win percentage = 0.0, 2022-05-01 19:52:37
Episode no = 2480; won: False; Q(s,a) = 125.23066374546652; reward = -409.0; and epsilon = 0.6693333333333333, win percentage = 0.0, 2022-05-01 19:52:41
Episode no = 2490; won: False; Q(s,a) = 147.5232107660032; reward = -399.0; and epsilon = 0.6679999999999999, win percentage = 0.0, 2022-05-01 19:52:47
Episode no = 2500; won: False; Q(s,a) = 120.46327700377238; reward = -462.0; and epsilon = 0.6666666666666667, win percentage = 0.0, 2022-05-01 19:52:52
Episode no = 2510; won: False; Q(s,a) = 125.73182259758393; reward = -466.0; and epsilon = 0.6653333333333333, win percentage = 0.0, 2022-05-01 19:52:57
Episode no = 2520; won: False; Q(s,a) = 120.76878589096414; reward = -409.0; and epsilon = 0.6639999999999999, win percentage = 0.0, 2022-05-01 19:53:03
Episode no = 2530; won: False; Q(s,a) = 141.7530802364058; reward = -307.0; and epsilon = 0.6626666666666667, win percentage = 0.0, 2022-05-01 19:53:07
Episode no = 2540; won: False; Q(s,a) = 132.39254664845126; reward = -404.0; and epsilon = 0.6613333333333333, win percentage = 0.0, 2022-05-01 19:53:11
Episode no = 2550; won: False; Q(s,a) = 130.01685840086031; reward = -293.0; and epsilon = 0.6599999999999999, win percentage = 0.0, 2022-05-01 19:53:18
Episode no = 2560; won: False; Q(s,a) = 185.41193658999222; reward = -444.0; and epsilon = 0.6586666666666667, win percentage = 0.0, 2022-05-01 19:53:24
Episode no = 2570; won: False; Q(s,a) = 129.53603975909294; reward = -453.0; and epsilon = 0.6573333333333333, win percentage = 0.0, 2022-05-01 19:53:31
Episode no = 2580; won: False; Q(s,a) = 130.3568806939336; reward = -443.0; and epsilon = 0.656, win percentage = 0.0, 2022-05-01 19:53:36
Episode no = 2590; won: False; Q(s,a) = 129.85614191447883; reward = -201.0; and epsilon = 0.6546666666666667, win percentage = 0.0, 2022-05-01 19:53:41
Episode no = 2600; won: False; Q(s,a) = 130.19450740686207; reward = -466.0; and epsilon = 0.6533333333333333, win percentage = 0.0, 2022-05-01 19:53:46
Episode no = 2610; won: False; Q(s,a) = 132.0120272178527; reward = -395.0; and epsilon = 0.652, win percentage = 0.0, 2022-05-01 19:53:50
Episode no = 2620; won: False; Q(s,a) = 140.57417326910547; reward = -397.0; and epsilon = 0.6506666666666667, win percentage = 0.0, 2022-05-01 19:53:56
Episode no = 2630; won: False; Q(s,a) = 131.75087774836447; reward = -343.0; and epsilon = 0.6493333333333333, win percentage = 0.0, 2022-05-01 19:54:02
Episode no = 2640; won: False; Q(s,a) = 141.12844664323603; reward = -192.0; and epsilon = 0.648, win percentage = 0.0, 2022-05-01 19:54:08
Episode no = 2650; won: False; Q(s,a) = 134.79150243201343; reward = -244.0; and epsilon = 0.6466666666666667, win percentage = 0.0, 2022-05-01 19:54:14
Episode no = 2660; won: False; Q(s,a) = 145.42243161794113; reward = -449.0; and epsilon = 0.6453333333333333, win percentage = 0.0, 2022-05-01 19:54:20
Episode no = 2670; won: False; Q(s,a) = 139.38652900641503; reward = -363.0; and epsilon = 0.644, win percentage = 0.0, 2022-05-01 19:54:27
Episode no = 2680; won: False; Q(s,a) = 143.61491326318907; reward = -350.0; and epsilon = 0.6426666666666667, win percentage = 0.0, 2022-05-01 19:54:35
Episode no = 2690; won: False; Q(s,a) = 134.32963987389462; reward = -468.0; and epsilon = 0.6413333333333333, win percentage = 0.0, 2022-05-01 19:54:42
Episode no = 2700; won: False; Q(s,a) = 138.1002014184444; reward = -321.0; and epsilon = 0.64, win percentage = 0.0, 2022-05-01 19:54:51
Episode no = 2710; won: False; Q(s,a) = 125.84152230668802; reward = -397.0; and epsilon = 0.6386666666666667, win percentage = 0.0, 2022-05-01 19:54:55
Episode no = 2720; won: False; Q(s,a) = 130.68878896674326; reward = -432.0; and epsilon = 0.6373333333333333, win percentage = 0.0, 2022-05-01 19:55:02
Episode no = 2730; won: False; Q(s,a) = 133.39734194192977; reward = -438.0; and epsilon = 0.636, win percentage = 0.0, 2022-05-01 19:55:05
Episode no = 2740; won: False; Q(s,a) = 141.84700858097793; reward = -292.0; and epsilon = 0.6346666666666667, win percentage = 0.0, 2022-05-01 19:55:12
Episode no = 2750; won: False; Q(s,a) = 132.96303521449616; reward = -416.0; and epsilon = 0.6333333333333333, win percentage = 0.0, 2022-05-01 19:55:17
Episode no = 2760; won: False; Q(s,a) = 133.4342676698786; reward = -443.0; and epsilon = 0.632, win percentage = 0.0, 2022-05-01 19:55:21
Episode no = 2770; won: False; Q(s,a) = 132.84958333424572; reward = -426.0; and epsilon = 0.6306666666666667, win percentage = 0.0, 2022-05-01 19:55:29
Episode no = 2780; won: False; Q(s,a) = 134.83679940277824; reward = -352.0; and epsilon = 0.6293333333333333, win percentage = 0.0, 2022-05-01 19:55:37
Episode no = 2790; won: False; Q(s,a) = 135.06258153172556; reward = -448.0; and epsilon = 0.628, win percentage = 0.0, 2022-05-01 19:55:41
Episode no = 2800; won: False; Q(s,a) = 147.51237498234732; reward = -456.0; and epsilon = 0.6266666666666667, win percentage = 0.0, 2022-05-01 19:55:45
Episode no = 2810; won: False; Q(s,a) = 135.3666168210409; reward = -370.0; and epsilon = 0.6253333333333333, win percentage = 0.0, 2022-05-01 19:55:50
Episode no = 2820; won: False; Q(s,a) = 155.1205309998413; reward = -404.0; and epsilon = 0.624, win percentage = 0.0, 2022-05-01 19:55:56
Episode no = 2830; won: False; Q(s,a) = 168.14404880050094; reward = -465.0; and epsilon = 0.6226666666666667, win percentage = 0.0, 2022-05-01 19:56:03
Episode no = 2840; won: False; Q(s,a) = 204.34160853663957; reward = -414.0; and epsilon = 0.6213333333333333, win percentage = 0.0, 2022-05-01 19:56:11
Episode no = 2850; won: False; Q(s,a) = 138.60296220884968; reward = -467.0; and epsilon = 0.62, win percentage = 0.0, 2022-05-01 19:56:17
Episode no = 2860; won: False; Q(s,a) = 142.1700096266371; reward = -422.0; and epsilon = 0.6186666666666667, win percentage = 0.0, 2022-05-01 19:56:23
Episode no = 2870; won: False; Q(s,a) = 144.90232537374948; reward = -387.0; and epsilon = 0.6173333333333333, win percentage = 0.0, 2022-05-01 19:56:28
Episode no = 2880; won: False; Q(s,a) = 134.88934094614302; reward = -333.0; and epsilon = 0.616, win percentage = 0.0, 2022-05-01 19:56:35
Episode no = 2890; won: False; Q(s,a) = 134.1374987090045; reward = -363.0; and epsilon = 0.6146666666666667, win percentage = 0.0, 2022-05-01 19:56:40
Episode no = 2900; won: False; Q(s,a) = 145.08758814316775; reward = -215.0; and epsilon = 0.6133333333333333, win percentage = 0.1, 2022-05-01 19:56:48
Episode no = 2910; won: False; Q(s,a) = 144.51042898406428; reward = -424.0; and epsilon = 0.612, win percentage = 0.0, 2022-05-01 19:56:53
Episode no = 2920; won: False; Q(s,a) = 181.8030227052344; reward = -437.0; and epsilon = 0.6106666666666667, win percentage = 0.0, 2022-05-01 19:57:00
Episode no = 2930; won: False; Q(s,a) = 132.41174728188287; reward = -469.0; and epsilon = 0.6093333333333333, win percentage = 0.0, 2022-05-01 19:57:04
Episode no = 2940; won: False; Q(s,a) = 152.05422536642243; reward = -319.0; and epsilon = 0.608, win percentage = 0.0, 2022-05-01 19:57:09
Episode no = 2950; won: False; Q(s,a) = 155.56919334432428; reward = -127.0; and epsilon = 0.6066666666666667, win percentage = 0.0, 2022-05-01 19:57:17
Episode no = 2960; won: False; Q(s,a) = 160.85545788389996; reward = -462.0; and epsilon = 0.6053333333333333, win percentage = 0.0, 2022-05-01 19:57:20
Episode no = 2970; won: False; Q(s,a) = 157.3062571534711; reward = -243.0; and epsilon = 0.604, win percentage = 0.0, 2022-05-01 19:57:26
Episode no = 2980; won: False; Q(s,a) = 153.42050058548412; reward = -460.0; and epsilon = 0.6026666666666667, win percentage = 0.0, 2022-05-01 19:57:33
Episode no = 2990; won: False; Q(s,a) = 178.41801615219012; reward = -343.0; and epsilon = 0.6013333333333333, win percentage = 0.0, 2022-05-01 19:57:39
Episode no = 3000; won: False; Q(s,a) = 146.55535346555888; reward = -318.0; and epsilon = 0.6, win percentage = 0.0, 2022-05-01 19:57:43
Episode no = 3010; won: False; Q(s,a) = 146.08259281749486; reward = -61.0; and epsilon = 0.5986666666666667, win percentage = 0.0, 2022-05-01 19:57:48
Episode no = 3020; won: False; Q(s,a) = 161.67309742292713; reward = -480.0; and epsilon = 0.5973333333333333, win percentage = 0.0, 2022-05-01 19:57:52
Episode no = 3030; won: False; Q(s,a) = 162.67301787219893; reward = -378.0; and epsilon = 0.596, win percentage = 0.0, 2022-05-01 19:57:56
Episode no = 3040; won: False; Q(s,a) = 137.29182344816883; reward = -377.0; and epsilon = 0.5946666666666667, win percentage = 0.0, 2022-05-01 19:58:02
Episode no = 3050; won: False; Q(s,a) = 142.26619041253502; reward = -302.0; and epsilon = 0.5933333333333333, win percentage = 0.0, 2022-05-01 19:58:05
Episode no = 3060; won: False; Q(s,a) = 146.39851472303366; reward = -190.0; and epsilon = 0.5920000000000001, win percentage = 0.0, 2022-05-01 19:58:12
Episode no = 3070; won: False; Q(s,a) = 140.8996383264927; reward = -395.0; and epsilon = 0.5906666666666667, win percentage = 0.0, 2022-05-01 19:58:15
Episode no = 3080; won: False; Q(s,a) = 155.7282947745029; reward = -386.0; and epsilon = 0.5893333333333333, win percentage = 0.0, 2022-05-01 19:58:22
Episode no = 3090; won: False; Q(s,a) = 131.39581163518474; reward = -452.0; and epsilon = 0.5880000000000001, win percentage = 0.0, 2022-05-01 19:58:27
Episode no = 3100; won: False; Q(s,a) = 217.95986421950528; reward = -391.0; and epsilon = 0.5866666666666667, win percentage = 0.0, 2022-05-01 19:58:32
Episode no = 3110; won: False; Q(s,a) = 159.60844352247332; reward = -284.0; and epsilon = 0.5853333333333333, win percentage = 0.0, 2022-05-01 19:58:38
Episode no = 3120; won: False; Q(s,a) = 151.5407603123845; reward = -236.0; and epsilon = 0.5840000000000001, win percentage = 0.0, 2022-05-01 19:58:42
Episode no = 3130; won: False; Q(s,a) = 145.91919465839825; reward = -410.0; and epsilon = 0.5826666666666667, win percentage = 0.0, 2022-05-01 19:58:45
Episode no = 3140; won: False; Q(s,a) = 142.05250436317812; reward = -428.0; and epsilon = 0.5813333333333333, win percentage = 0.0, 2022-05-01 19:58:50
Episode no = 3150; won: False; Q(s,a) = 149.94103890947457; reward = -457.0; and epsilon = 0.5800000000000001, win percentage = 0.0, 2022-05-01 19:58:55
Episode no = 3160; won: False; Q(s,a) = 148.11223427903775; reward = -469.0; and epsilon = 0.5786666666666667, win percentage = 0.0, 2022-05-01 19:59:00
Episode no = 3170; won: False; Q(s,a) = 155.0922740566396; reward = -461.0; and epsilon = 0.5773333333333333, win percentage = 0.0, 2022-05-01 19:59:05
Episode no = 3180; won: False; Q(s,a) = 159.43832049220555; reward = -192.0; and epsilon = 0.5760000000000001, win percentage = 0.0, 2022-05-01 19:59:11
Episode no = 3190; won: False; Q(s,a) = 162.46491909578745; reward = -434.0; and epsilon = 0.5746666666666667, win percentage = 0.0, 2022-05-01 19:59:16
Episode no = 3200; won: False; Q(s,a) = 172.3565501124401; reward = -221.0; and epsilon = 0.5733333333333333, win percentage = 0.0, 2022-05-01 19:59:23
Episode no = 3210; won: False; Q(s,a) = 174.70412397878667; reward = -318.0; and epsilon = 0.5720000000000001, win percentage = 0.0, 2022-05-01 19:59:26
Episode no = 3220; won: False; Q(s,a) = 158.51241938676276; reward = -250.0; and epsilon = 0.5706666666666667, win percentage = 0.0, 2022-05-01 19:59:32
Episode no = 3230; won: False; Q(s,a) = 151.32440150756446; reward = -447.0; and epsilon = 0.5693333333333334, win percentage = 0.0, 2022-05-01 19:59:38
Episode no = 3240; won: False; Q(s,a) = 180.53837676259508; reward = -242.0; and epsilon = 0.5680000000000001, win percentage = 0.0, 2022-05-01 19:59:45
Episode no = 3250; won: False; Q(s,a) = 140.43746433780507; reward = -364.0; and epsilon = 0.5666666666666667, win percentage = 0.0, 2022-05-01 19:59:53
Episode no = 3260; won: False; Q(s,a) = 170.20659264350698; reward = -222.0; and epsilon = 0.5653333333333334, win percentage = 0.0, 2022-05-01 20:00:01
Episode no = 3270; won: False; Q(s,a) = 175.18613544396004; reward = -292.0; and epsilon = 0.5640000000000001, win percentage = 0.0, 2022-05-01 20:00:05
Episode no = 3280; won: False; Q(s,a) = 157.09737557940565; reward = -175.0; and epsilon = 0.5626666666666666, win percentage = 0.0, 2022-05-01 20:00:13
Episode no = 3290; won: False; Q(s,a) = 169.57195039930093; reward = -237.0; and epsilon = 0.5613333333333334, win percentage = 0.0, 2022-05-01 20:00:20
Episode no = 3300; won: False; Q(s,a) = 150.83288464411405; reward = -409.0; and epsilon = 0.56, win percentage = 0.0, 2022-05-01 20:00:29
Episode no = 3310; won: False; Q(s,a) = 137.7530004959325; reward = -410.0; and epsilon = 0.5586666666666666, win percentage = 0.0, 2022-05-01 20:00:33
Episode no = 3320; won: False; Q(s,a) = 147.44068153948723; reward = -453.0; and epsilon = 0.5573333333333333, win percentage = 0.0, 2022-05-01 20:00:39
Episode no = 3330; won: False; Q(s,a) = 160.0082903827294; reward = -157.0; and epsilon = 0.556, win percentage = 0.0, 2022-05-01 20:00:44
Episode no = 3340; won: False; Q(s,a) = 144.3912816092688; reward = -461.0; and epsilon = 0.5546666666666666, win percentage = 0.0, 2022-05-01 20:00:52
Episode no = 3350; won: False; Q(s,a) = 186.82433459054153; reward = -269.0; and epsilon = 0.5533333333333333, win percentage = 0.0, 2022-05-01 20:01:01
Episode no = 3360; won: False; Q(s,a) = 176.44986991531457; reward = -230.0; and epsilon = 0.552, win percentage = 0.0, 2022-05-01 20:01:09
Episode no = 3370; won: False; Q(s,a) = 148.45238187059698; reward = -389.0; and epsilon = 0.5506666666666666, win percentage = 0.0, 2022-05-01 20:01:14
Episode no = 3380; won: False; Q(s,a) = 145.88536107930824; reward = -417.0; and epsilon = 0.5493333333333333, win percentage = 0.0, 2022-05-01 20:01:21
Episode no = 3390; won: False; Q(s,a) = 186.14546181071097; reward = -150.0; and epsilon = 0.548, win percentage = 0.0, 2022-05-01 20:01:29
Episode no = 3400; won: False; Q(s,a) = 179.86979537872318; reward = -225.0; and epsilon = 0.5466666666666666, win percentage = 0.0, 2022-05-01 20:01:33
Episode no = 3410; won: False; Q(s,a) = 174.2349869571153; reward = -205.0; and epsilon = 0.5453333333333333, win percentage = 0.0, 2022-05-01 20:01:38
Episode no = 3420; won: False; Q(s,a) = 168.11827079607977; reward = -159.0; and epsilon = 0.544, win percentage = 0.0, 2022-05-01 20:01:46
Episode no = 3430; won: False; Q(s,a) = 165.3340741035191; reward = -309.0; and epsilon = 0.5426666666666666, win percentage = 0.0, 2022-05-01 20:01:52
Episode no = 3440; won: False; Q(s,a) = 147.48447511335385; reward = -452.0; and epsilon = 0.5413333333333333, win percentage = 0.0, 2022-05-01 20:01:59
Episode no = 3450; won: False; Q(s,a) = 167.28130972983388; reward = -190.0; and epsilon = 0.54, win percentage = 0.0, 2022-05-01 20:02:04
Episode no = 3460; won: False; Q(s,a) = 151.88682105244965; reward = -296.0; and epsilon = 0.5386666666666666, win percentage = 0.0, 2022-05-01 20:02:12
Episode no = 3470; won: False; Q(s,a) = 148.3712316807677; reward = -388.0; and epsilon = 0.5373333333333333, win percentage = 0.0, 2022-05-01 20:02:15
